var_0,var_1,var_2,var_3,quality
10,20,15,15,13.07491843462933
16,17,35,42,21.293172478017645
49,31,7,18,6.171741527903025
30,26,52,22,31.231408962873296
45,13,38,52,20.09151144315725
52,36,51,5,7.340551356923348
39,18,12,10,11.827556699366442
48,27,43,14,19.423162995153362
38,29,12,32,13.337273309863852
42,50,32,49,40.825521327880544
17,26,30,19,22.756761639395602
42,47,41,48,53.262593108259054
15,52,31,7,10.077242479384134
19,22,6,21,4.581829190463551
35,45,10,41,10.382303742576902
16,37,17,21,19.35668771191535
29,28,5,5,3.488059043768561
9,49,35,22,11.945135747096126
24,52,41,20,27.38858802049817
41,33,4,19,2.0461696335446353
35,35,12,45,13.337273309863852
48,27,41,19,26.042427643698215
6,13,14,36,7.710440851639495
28,14,5,20,3.306701985466447
42,37,52,50,53.32310546256138
45,38,18,44,21.425309018493106
36,24,27,7,10.077242479384134
12,4,18,51,7.497919117318838
48,29,50,31,41.25249726834645
44,43,35,36,44.8695349684684
33,49,20,28,24.270038669231344
14,9,48,11,13.36576175712674
46,4,28,29,7.495080424035499
24,40,50,23,30.24700027755067
50,4,10,8,6.992775992191959
50,29,25,46,31.087172314398458
10,25,47,43,13.296711246863644
50,28,3,52,1.2798835959636943
4,10,23,52,4.9683996260209975
52,3,45,30,4.322721699530867
38,12,15,43,16.793561964031234
51,10,16,8,10.569328925123745
36,43,15,25,17.285239473573633
13,31,37,26,17.4338837230921
34,30,23,9,12.40638673476884
34,52,51,18,25.6867927737633
17,9,31,32,13.776282490663872
46,15,12,12,13.213377934180349
13,51,16,18,16.731868279838242
15,26,36,22,20.229309807366498
25,43,50,7,10.077242479384134
22,52,16,32,18.743615962788514
22,4,29,35,7.495073426811392
24,8,51,18,13.974548967207449
33,12,50,32,17.338264167867344
16,33,12,52,13.337273309863852
41,18,23,13,18.227273497652114
5,25,4,45,1.8270113957808283
15,36,28,46,20.229309807366498
28,52,47,30,38.000488579123804
25,26,27,51,32.761171812252705
16,50,43,20,21.630848065935965
35,49,7,10,6.119847358651643
51,14,15,9,12.385886441328026
48,12,48,9,12.40638673476884
43,6,52,25,10.531014616740897
7,40,43,49,9.071009128282014
44,50,6,33,4.581829190463551
45,41,40,12,16.24646562650957
34,9,42,49,13.777535504149952
13,9,8,24,7.613661361048425
22,52,4,49,2.0461696335446353
51,52,51,13,18.227273497652114
13,31,6,52,4.581829190463551
15,52,38,7,10.077242479384134
47,16,37,29,24.006166004291778
24,44,46,12,16.24646562650957
22,18,11,50,11.771938983616257
18,27,24,52,24.382088696957922
20,35,5,49,3.306701985466447
12,9,22,49,13.703843141728475
35,38,41,33,44.63718503324595
3,18,42,31,3.643359285151712
45,30,46,4,6.165207432065431
41,28,25,10,13.29598592175499
41,20,32,25,28.74164837171551
31,38,24,43,29.88364207884479
25,18,35,41,27.917207182838506
34,24,28,33,34.646850249069914
26,36,39,48,35.27852427812608
50,49,44,13,18.227273497652114
11,51,34,20,14.663931188488696
17,34,44,37,22.983509433070154
41,39,41,30,40.440882023545015
6,23,46,28,7.710440851639495
13,39,17,26,17.14339813169611
44,33,47,51,46.61983062364297
14,37,8,15,7.613661361048425
44,7,50,11,12.739740704841727
52,11,23,40,17.45251035795396
19,44,43,32,25.76578342538183
25,19,19,35,22.734487050944022
31,24,20,4,6.165207432065431
39,36,8,7,7.132230523495098
27,7,49,17,12.699006361207665
33,5,13,24,10.030862275653526
6,52,46,32,7.710440851639495
17,10,49,6,8.324136892275655
39,35,29,33,36.85976981160815
50,9,36,22,13.777563503809796
19,3,22,50,4.322710180678909
41,28,35,32,41.62340824558232
6,21,29,19,7.710440851639495
17,33,25,29,22.94159200946562
16,7,50,34,12.697024278582445
52,3,7,20,4.219701871361579
17,50,47,3,3.521110412390976
8,31,9,27,8.23750792919137
29,37,44,9,12.40638673476884
22,20,50,8,11.385257925414827
4,49,40,37,5.030152666954766
12,49,23,42,16.002886700582827
40,48,42,40,53.151422334128945
27,5,51,4,5.136407747542988
12,24,31,36,16.002886700582827
19,27,26,23,25.69204183275251
34,3,48,35,4.322721699530867
24,5,47,6,8.902620923594478
24,5,45,34,10.119297550311007
19,27,4,48,2.0461696335446353
20,39,18,11,15.448635835385595
30,4,35,6,6.9700733171525435
38,10,44,3,3.521110412390976
30,11,31,7,9.39562653228603
25,31,20,39,24.270038669231344
29,39,26,39,32.54568610956562
35,12,41,18,17.33767565737961
18,39,7,49,6.171741527903025
43,47,26,21,28.5102773844435
37,35,17,3,3.521110412390976
26,8,48,43,13.976422352255415
51,46,23,9,12.40638673476884
18,16,23,7,10.077242479384134
22,24,16,50,18.743615962788514
32,39,42,31,41.70180286422105
16,50,48,25,21.630848065935965
16,38,45,49,21.630848065935965
8,37,30,19,10.532551802911058
37,23,41,30,32.766354872036665
38,21,9,16,9.100079595829946
15,29,42,40,20.229309807366498
46,25,11,24,11.771938983616257
7,26,15,40,9.071009128282014
33,36,40,34,44.6056642700003
27,30,35,10,13.154049821321847
28,4,30,26,7.495080773897524
15,23,46,3,3.521110412390976
11,28,20,37,14.663931188488696
43,50,3,8,1.2798835959636943
49,26,45,21,28.710091116258738
35,30,23,30,28.526407166191387
17,30,5,50,3.306701985466447
5,38,25,50,6.380362326438906
3,42,37,40,3.643359285151712
6,23,28,29,7.710440851639495
43,27,21,47,25.60097082554108
27,23,29,8,11.385257925414827
33,26,19,5,7.340551356923348
50,50,46,8,11.385257925414827
31,17,16,15,17.85613678564419
32,34,17,40,20.154154428458536
41,10,34,47,14.675380884980388
11,23,6,14,4.581829190463551
5,41,52,7,6.380362326438906
30,45,44,41,40.6673780229617
33,40,34,13,18.227273497652114
40,39,41,39,51.42715001530209
4,21,42,44,5.030152666954766
41,41,28,48,35.3450480647201
12,20,34,31,16.002886700582827
45,47,45,35,48.06570442099288
42,23,38,24,32.135713774076336
41,7,43,28,12.698411272002904
28,35,12,7,10.129065772045537
5,41,13,7,6.380362326438906
3,29,19,8,3.643359285151712
11,8,40,11,13.440595884224441
31,21,46,52,29.894043865892563
4,14,42,39,5.043353453454389
23,18,12,25,13.337273309863852
14,48,25,34,18.817476941744857
17,4,29,44,7.495051035858074
15,45,7,12,6.171741527903025
52,4,50,49,7.495081479809637
38,51,11,29,11.771938983616257
29,50,17,31,20.154154428458536
40,29,40,52,41.75367798759076
48,17,51,31,24.285818965257906
29,7,29,38,12.698417725381708
26,45,21,3,3.521110412390976
26,9,35,16,13.781411473623214
38,42,6,9,4.581829190463551
47,8,30,26,13.976416186930745
51,4,6,14,4.3050176461905725
4,19,44,34,5.030152666954766
34,32,52,15,20.7828211894305
43,51,52,26,36.0882862129122
41,35,51,35,48.06570442099288
27,45,23,40,28.52706852303215
23,39,9,26,9.100079595829946
46,14,17,9,12.40638673476884
27,49,41,41,36.898052420443
15,30,30,45,20.229309807366498
30,4,10,29,7.26744837073597
21,35,19,23,22.828846276237144
18,13,13,39,14.384998468659349
29,6,18,24,10.529506347943812
30,30,11,50,11.771938983616257
31,44,14,16,15.789038935958793
41,6,23,29,10.530994928565253
5,11,45,15,6.380362326438906
36,27,24,12,16.24646562650957
14,43,49,19,18.817476941744857
40,5,52,52,10.11930218945667
41,10,33,16,14.659770339059882
36,30,14,49,16.030262020784786
39,34,52,26,36.0882862129122
31,43,17,14,19.305239582328852
40,45,32,34,40.74542414365887
15,11,21,43,17.240208725390033
18,32,42,4,6.165207432065431
43,11,36,41,17.451014278621873
12,12,23,37,15.377034118487591
10,8,37,7,9.013040170846141
4,50,13,13,4.9683996260209975
47,49,35,26,36.0882862129122
27,52,25,7,10.077242479384134
8,30,46,38,10.532551802911058
49,17,52,24,24.29042394599678
41,41,46,8,11.385257925414827
39,3,27,23,4.322721958382283
37,30,32,38,40.722930119312
7,19,25,13,9.071009128282014
46,32,43,48,47.3647174273502
8,31,34,4,5.815786456824123
25,3,42,12,4.323638113811747
28,5,12,24,10.074429846739417
32,12,27,16,17.29783299059286
48,37,11,26,11.771938983616257
46,4,30,47,7.495081386155722
46,20,23,30,28.08486043690113
33,8,7,29,6.212248725841886
31,10,35,24,14.675405530650778
15,51,40,11,15.448635835385595
41,21,22,37,26.638438603903253
34,52,10,19,10.382303742576902
16,17,8,33,7.613661361048425
48,32,23,36,28.52706852303215
17,51,46,7,10.077242479384134
19,35,40,44,25.76578342538183
32,8,32,8,11.385257925414827
45,43,7,20,6.171741527903025
45,11,26,33,17.451075221083588
5,49,47,46,6.380362326438906
21,8,3,11,1.2798835959636943
15,42,17,25,18.905660843330725
46,23,24,35,29.50635381447833
6,17,41,31,7.710440851639495
36,41,19,13,18.197175412929568
13,37,12,20,13.28448735108307
4,46,33,44,5.030152666954766
21,45,32,28,28.500078843938756
22,14,8,10,7.573697979694653
12,11,10,12,10.361558739709855
22,19,52,29,26.949557035944792
3,11,23,24,3.643359285151712
39,16,48,9,12.40638673476884
22,18,8,24,7.613661361048425
41,19,12,36,13.337273309863852
31,42,42,19,26.042427643698215
9,17,19,29,11.945135747096126
26,6,12,44,10.349154501292714
49,41,24,26,29.73229197941703
5,12,36,40,6.380362326438906
47,27,12,50,13.337273309863852
25,36,6,13,4.581829190463551
50,9,13,42,13.17474420970553
22,46,8,27,7.613661361048425
38,37,51,35,48.16880744553702
3,5,18,43,3.643359285151712
43,47,19,29,22.906520752615467
49,50,43,49,56.245592903795654
27,43,38,17,23.18951257063339
41,33,23,38,28.52706852303215
17,48,50,33,22.983509433070154
29,13,10,43,10.382303742576902
17,19,37,28,22.817533883290867
24,16,41,39,23.99933877818369
35,20,16,22,18.743615962788514
25,18,4,50,2.0461696335446353
40,36,10,10,10.328954500666239
40,42,44,21,28.710091116258738
41,10,51,3,3.521110412390976
51,49,21,45,25.60097082554108
40,5,48,21,10.119264558751059
23,49,34,10,13.154049821321847
47,12,13,29,14.93272665746068
36,40,27,26,33.235588484861154
51,16,25,48,23.9895605298373
8,42,35,29,10.532551802911058
39,11,31,39,17.451030389671914
4,51,11,23,4.9683996260209975
6,10,33,18,7.710440851639495
40,41,21,33,25.60097082554108
19,36,48,39,25.76578342538183
38,33,25,24,30.83139992996742
41,45,47,24,33.33135772953687
3,31,11,3,2.865534924718105
20,30,29,29,27.099310934879416
17,5,36,43,10.118967659201683
17,34,13,24,14.748826161780944
6,12,32,37,7.710440851639495
11,23,26,12,14.271997000183159
28,49,46,9,12.40638673476884
46,44,17,9,12.40638673476884
17,15,34,19,21.758386496895785
14,41,20,37,18.817476941744857
11,38,24,17,14.663931188488696
37,4,7,51,5.469486597555856
32,17,34,37,24.285711087213226
29,30,13,45,14.748826161780944
34,16,31,49,24.006089165165072
48,48,48,34,47.29923931333808
17,15,5,36,3.306701985466447
19,9,31,27,13.776282490663872
5,16,49,28,6.380362326438906
13,6,24,50,10.538684463160356
20,23,27,17,23.54655588470932
16,47,29,13,17.755604776352186
52,38,30,43,38.25801379885806
5,28,47,16,6.380362326438906
39,43,49,41,53.51628761293256
34,51,27,48,33.91172232497898
10,18,51,44,13.296711246863644
36,36,40,14,19.423162995153362
49,31,12,29,13.337273309863852
46,30,40,51,41.87403112519072
10,9,25,5,7.231058393094397
17,47,47,41,22.983509433070154
25,16,4,20,2.0461696335446353
34,23,10,16,10.382303742576902
25,17,9,28,9.100079595829946
27,14,43,6,8.786913675209291
43,29,47,18,25.6867927737633
46,48,8,35,7.613661361048425
8,51,15,16,10.504244000958812
5,13,27,36,6.380362326438906
51,50,42,9,12.40638673476884
49,20,14,33,16.030262020784786
47,47,48,35,48.06570442099288
50,47,16,15,18.050980927196164
24,16,3,13,1.2798835959636943
6,14,14,46,7.710440851639495
11,49,35,51,14.663931188488696
34,31,20,32,24.270038669231344
50,37,7,31,6.171741527903025
39,6,47,50,10.531014449818455
21,20,20,37,24.603468715861563
45,45,12,17,13.337273309863852
7,15,45,16,9.071009128282014
43,19,29,43,27.291882921967535
31,42,11,14,11.771938983616257
28,12,16,51,17.231790192997583
38,33,24,14,19.423162995153362
3,18,44,13,3.643359285151712
32,43,13,28,14.748826161780944
46,50,33,8,11.385257925414827
45,4,32,39,7.495081451754858
28,5,40,27,10.119300299632007
42,46,22,29,27.074072341678804
13,3,23,24,4.322047634789132
9,28,17,52,11.92194083112208
12,4,11,3,3.0909862853462413
34,13,6,27,4.581829190463551
11,28,16,50,14.611358622709112
48,36,21,17,23.18951257063339
34,52,35,31,42.46845827981714
20,13,20,18,19.80825941367073
26,51,32,41,35.252986505019756
45,26,9,37,9.100079595829946
9,41,28,3,3.521110412390976
50,29,36,24,33.33135772953687
50,26,33,14,19.423162995153362
51,42,41,15,20.7828211894305
42,16,50,10,13.29598592175499
13,28,12,24,13.28448735108307
33,10,40,52,14.675381563286203
17,3,22,49,4.322710180678909
15,49,46,14,18.570231187382145
40,9,49,15,13.7865536436407
29,16,48,25,24.004245889938566
28,8,49,4,6.165207432065431
41,14,51,25,21.648406975711797
26,4,14,27,7.4864713868828625
21,29,23,24,27.194302041953478
20,7,51,17,12.70099041010177
34,6,28,41,10.531011037058342
45,29,15,32,17.285239473573633
35,33,15,41,17.285239473573633
38,5,51,7,9.661403585208495
22,44,43,38,29.839532186341643
37,39,24,49,29.88364207884479
11,9,21,35,13.293246558688052
43,37,36,35,45.566649912531695
51,51,35,29,40.30037014591145
47,41,40,48,52.17701433515798
13,9,28,28,13.859967720399338
19,13,29,7,10.077242479384134
3,3,24,15,2.8678440724683743
10,52,39,50,13.296711246863644
26,43,44,28,35.49500097009098
19,6,46,30,10.531338604566711
31,46,7,50,6.171741527903025
28,35,14,41,16.030262020784786
23,23,26,30,30.15691170734853
25,27,36,36,34.10296998638342
15,33,3,25,1.2798835959636943
47,16,50,19,23.922419534651453
37,47,52,30,40.440882023545015
47,19,5,20,3.306701985466447
52,47,9,28,9.100079595829946
35,51,14,29,16.030262020784786
15,49,6,31,4.581829190463551
49,47,36,12,16.24646562650957
25,37,41,9,12.40638673476884
36,33,39,40,46.247505519648314
49,52,11,20,11.771938983616257
17,34,41,26,22.983509433070154
32,7,19,19,12.702314203669069
32,19,29,14,19.423162995153362
27,31,26,44,32.54568610956562
20,19,13,24,14.748826161780944
50,37,31,16,22.211547987002767
12,37,39,32,16.002886700582827
52,39,32,12,16.24646562650957
14,35,23,46,18.817476941744857
39,24,27,40,34.14713961365931
32,21,45,15,20.7828211894305
32,46,3,26,1.2798835959636943
22,35,16,34,18.743615962788514
40,24,35,46,35.16964742181624
40,51,32,51,40.825521327880544
46,6,32,46,10.53101439301112
20,36,51,32,27.099310934879416
51,42,30,34,38.25801379885806
6,41,7,15,5.408740746744695
31,27,12,12,13.451759597895721
30,43,33,43,40.602023769760365
21,48,41,14,19.554102269068494
14,5,24,14,10.118967659201683
11,29,52,26,14.663931188488696
11,28,39,21,14.663931188488696
24,28,14,45,16.030262020784786
13,10,4,45,2.0461696335446353
28,9,47,21,13.777563503809796
10,31,52,38,13.296711246863644
26,47,27,49,33.188079945770674
49,37,6,45,4.581829190463551
52,33,25,43,31.087172314398458
38,52,19,49,22.906520752615467
38,27,34,28,38.341523594999366
4,3,43,28,3.4998683765814143
15,27,29,23,20.229309807366498
49,48,49,19,26.042427643698215
25,52,37,28,34.084294903523116
44,15,12,42,13.337273309863852
42,18,18,18,21.425309018493106
15,24,26,21,20.229309807366498
34,38,50,34,45.88007168082744
14,43,44,39,18.817476941744857
39,50,21,20,25.31767987548032
4,38,52,19,5.030152666954766
5,28,41,9,6.229872947263554
24,35,15,4,6.165207432065431
21,20,35,44,27.33818031322984
47,35,26,41,32.54568610956562
41,52,20,6,8.786913675209291
9,9,7,51,6.171741527903025
41,25,43,38,36.38676152755028
11,13,34,3,3.521110412390976
37,38,21,50,25.60097082554108
38,42,33,16,22.211547987002767
52,39,5,10,3.306701985466447
16,7,14,42,12.697024278582445
52,38,14,10,13.154049821321847
10,13,35,3,3.521110412390976
35,11,21,44,17.44964111328375
31,12,23,20,17.33767565737961
23,3,45,40,4.322722605510799
32,36,45,43,43.590382299487906
18,24,7,13,6.171741527903025
34,11,32,13,16.901309427041877
34,51,30,3,3.521110412390976
5,41,22,48,6.380362326438906
37,8,41,25,13.976422352255415
33,52,47,41,45.15327945800606
20,45,26,50,27.099310934879416
11,15,45,7,10.129065772045537
24,38,20,7,10.077242479384134
15,22,41,52,20.229309807366498
50,11,16,43,17.325973481397526
17,31,21,45,22.763314935899427
7,15,15,38,9.071009128282014
44,22,9,23,9.100079595829946
31,31,21,29,25.60097082554108
50,34,36,9,12.40638673476884
5,43,27,48,6.380362326438906
41,29,5,15,3.306701985466447
14,47,30,24,18.817476941744857
17,33,43,7,10.077242479384134
28,39,44,11,15.448635835385595
36,52,45,32,44.746725319295
25,28,14,33,16.030262020784786
13,42,33,23,17.4338837230921
19,39,36,22,25.69204183275251
30,46,21,33,25.60097082554108
7,24,9,14,7.761786565436454
3,34,48,8,3.643359285151712
44,45,51,27,37.54410243102061
8,26,13,41,10.381608084184055
44,36,6,35,4.581829190463551
22,18,52,8,11.385257925414827
8,46,21,49,10.532551802911058
6,43,45,50,7.710440851639495
12,22,11,36,11.854118788662348
45,31,52,14,19.423162995153362
24,34,22,25,27.074072341678804
19,42,47,44,25.76578342538183
11,40,29,24,14.663931188488696
49,4,43,10,7.497919117318838
51,51,19,40,22.906520752615467
9,49,39,13,11.92194083112208
34,12,22,26,17.340167068326227
51,12,33,20,17.338298219218686
24,31,37,22,30.07690205293162
22,46,50,50,29.839532186341643
48,52,6,15,4.581829190463551
12,29,50,26,16.002886700582827
49,38,31,49,39.52895182022322
25,26,17,45,20.154154428458536
13,42,11,49,11.771938983616257
23,51,38,16,22.211547987002767
3,46,31,27,3.643359285151712
19,29,27,48,25.76578342538183
40,13,29,27,20.091094781394517
30,42,29,13,18.227273497652114
40,14,5,44,3.306701985466447
12,13,19,42,15.871143499970948
52,40,10,5,7.340551356923348
5,4,37,37,5.651452637541214
14,10,32,31,14.618825298189265
25,13,44,30,20.09190703496902
13,18,49,47,17.4338837230921
37,9,27,8,10.05316680277195
21,35,30,30,28.500078843938756
37,38,13,32,14.748826161780944
6,6,45,28,7.717177785489021
31,37,38,47,41.951760171039155
14,21,41,51,18.817476941744857
26,30,47,21,28.5102773844435
40,5,28,18,10.118879697428058
24,27,47,10,13.154049821321847
31,21,14,16,15.789038935958793
41,26,18,51,21.425309018493106
25,6,47,4,6.165207432065431
4,36,47,13,5.030152666954766
42,48,24,13,18.227273497652114
24,40,29,12,16.24646562650957
34,27,4,28,2.0461696335446353
25,36,8,30,7.613661361048425
38,40,16,34,18.743615962788514
45,14,41,45,21.648291294977202
50,45,8,11,7.613661361048425
35,37,18,52,21.425309018493106
21,26,28,3,3.521110412390976
34,31,4,23,2.0461696335446353
34,9,17,9,12.40638673476884
23,31,27,34,30.9972298527035
49,29,16,27,18.743615962788514
19,46,37,52,25.76578342538183
36,49,12,40,13.337273309863852
48,40,20,46,24.270038669231344
19,18,50,47,25.55213479922326
35,44,12,47,13.337273309863852
48,45,18,40,21.425309018493106
27,37,51,20,27.38858802049817
37,35,38,23,31.6144708443828
32,9,49,47,13.777535347738228
3,47,27,51,3.643359285151712
35,30,23,11,15.448635835385595
43,35,26,49,32.54568610956562
25,3,40,33,4.322721570105204
50,13,17,6,8.786913675209291
15,14,29,29,19.570270459355967
36,41,14,21,16.030262020784786
23,14,27,29,21.65035411537091
44,6,10,34,9.848493889797913
20,6,6,13,4.88805166870072
10,6,6,46,4.88805166870072
30,13,52,12,15.772949131736553
41,37,4,52,2.0461696335446353
16,49,49,28,21.630848065935965
4,16,20,47,5.030152666954766
34,16,33,25,24.005474550419873
42,4,22,20,7.4950062547034575
43,49,39,48,50.52478575149785
41,36,4,22,2.0461696335446353
28,48,5,52,3.306701985466447
6,8,6,34,4.713409271672875
24,19,35,9,12.40638673476884
36,41,32,27,37.66951014190019
27,32,17,6,8.786913675209291
19,39,29,52,25.76578342538183
45,52,46,40,55.71312757216465
11,20,34,52,14.663931188488696
41,40,10,35,10.382303742576902
8,30,44,19,10.532551802911058
49,40,29,37,36.85976981160815
44,36,20,22,24.167753372059178
33,8,7,41,6.212248725841886
20,45,35,43,27.099310934879416
28,12,43,28,17.338298219218686
10,27,11,10,10.571189309403646
27,41,29,46,35.50745941278691
6,36,26,11,7.710440851639495
